AIRLINE_ID,CARRIER,CARRIER_ENTITY,CARRIER_NAME,UNIQUE_CARRIER,UNIQUE_CARRIER_ENTITY,UNIQUE_CARRIER_NAME,WAC,CARRIER_GROUP,CARRIER_GROUP_NEW,REGION,START_DATE_SOURCE,THRU_DATE_SOURCE
20187,LP,6870,The Hawaii Express Inc.,LP (1),6870,The Hawaii Express Inc.,10,1,1,Domestic,10/1/82,12/31/83
20188,LP,9368E,Lan Peru Airlines,LP,9368E,Lan Peru Airlines,368,0,0,International,11/1/99,
20189,N6,9368F,Aero Continente,N6,9368F,Aero Continente,368,0,0,International,11/1/99,
20190,9S,16841,Southern Air Inc.,9S,16841,Southern Air Inc.,10,2,2,International,1/1/08,
20190,9S,6841,Southern Air Inc.,9S,6841,Southern Air Inc.,10,2,2,Domestic,1/1/08,
20190,9S,16841,Southern Air Inc.,9S,16841,Southern Air Inc.,10,1,1,International,12/1/99,12/31/07
20190,9S,6841,Southern Air Inc.,9S,6841,Southern Air Inc.,10,1,1,Domestic,12/1/99,12/31/07
20190,9S,6840,Southern Air Inc.,9S,6840,Southern Air Inc.,10,1,1,System,12/1/99,12/31/01
20191,FNQ,16451,Fine Airlines Inc.,FNQ,16451,Fine Airlines Inc.,10,2,2,International,1/1/00,7/31/00
20191,FNQ,6451,Fine Airlines Inc.,FNQ,6451,Fine Airlines Inc.,10,2,2,Domestic,1/1/00,7/31/00
20191,FNQ,6450,Fine Airlines Inc.,FNQ,6450,Fine Airlines Inc.,10,1,4,System,10/1/92,12/31/94
20191,FNQ,16451,Fine Airlines Inc.,FNQ,16451,Fine Airlines Inc.,10,1,1,International,1/1/95,12/31/99
20191,FNQ,6451,Fine Airlines Inc.,FNQ,6451,Fine Airlines Inc.,10,1,1,Domestic,1/1/95,12/31/99
20192,NJ,6914,Vanguard Airlines Inc.,NJ,6914,Vanguard Airlines Inc.,10,2,2,Domestic,1/1/00,9/30/02
20192,NJ,6914,Vanguard Airlines Inc.,NJ,6914,Vanguard Airlines Inc.,10,1,1,Domestic,11/1/94,12/31/99
20193,GR,16510,Gemini Air Cargo Airways,GR,16510,Gemini Air Cargo Airways,10,2,2,Pacific,1/1/00,9/30/08
20193,GR,6510,Gemini Air Cargo Airways,GR,6510,Gemini Air Cargo Airways,10,2,2,Domestic,1/1/00,9/30/08
20193,GR,16510,Gemini Air Cargo Airways,GR,16510,Gemini Air Cargo Airways,10,1,1,Pacific,10/1/96,12/31/99
20193,GR,6510,Gemini Air Cargo Airways,GR,6510,Gemini Air Cargo Airways,10,1,1,Domestic,10/1/96,12/31/99
20194,JW,16061,Arrow Air Inc.,JW,16061,Arrow Air Inc.,10,2,2,Latin America,1/1/00,9/30/10
20194,JW,6061,Arrow Air Inc.,JW,6061,Arrow Air Inc.,10,2,2,Domestic,1/1/00,9/30/10
20194,JW,16061,Arrow Air Inc.,JW,16061,Arrow Air Inc.,10,1,1,Latin America,9/1/82,12/31/99
20194,JW,6061,Arrow Air Inc.,JW,6061,Arrow Air Inc.,10,1,1,Domestic,6/1/81,12/31/99
20194,JW,6060,Arrow Air Inc.,JW,6060,Arrow Air Inc.,10,1,1,System,6/1/81,1/31/88
20195,WI,16884,Tradewinds Airlines,WI,16884,Sky Lease Cargo,10,1,4,International,2/1/98,12/31/99
20195,WI,6884,Tradewinds Airlines,WI,6884,Sky Lease Cargo,10,1,4,Domestic,2/1/98,12/31/99
20195,WI,6882,Tradewinds Airlines,WI,6882,Sky Lease Cargo,10,1,4,System,2/1/98,12/31/99
20195,WI,16884,Tradewinds Airlines,WI,16884,Sky Lease Cargo,10,1,1,International,1/1/00,12/31/10
20195,WI,6884,Tradewinds Airlines,WI,6884,Sky Lease Cargo,10,1,1,Domestic,1/1/00,12/31/10
20195,WI,16884,Tradewinds Airlines,WI,16884,Sky Lease Cargo,10,1,4,International,1/1/11,12/31/11
20195,WI,6884,Tradewinds Airlines,WI,6884,Sky Lease Cargo,10,1,4,Domestic,1/1/11,12/31/11
20195,WI,16884,Sky Lease Cargo,WI,16884,Sky Lease Cargo,10,1,1,International,1/1/12,
20195,WI,6884,Sky Lease Cargo,WI,6884,Sky Lease Cargo,10,1,1,Domestic,1/1/12,
20196,KM,9456A,Air Malta,KM,9456A,Air Malta,456,0,0,International,6/1/00,7/31/00
20197,CSN,38268,Casino Airlines,CSN,38268,Casino Airlines (1),10,1,1,Domestic,9/1/97,6/30/99
20198,CSA,38288,Casino Airlines,CSA,38288,Casino Airlines,10,1,6,Domestic,7/1/00,9/30/02
20199,FRW,38289,Farwest Airlines,FRW,38289,Farwest Airlines,10,1,6,Domestic,9/1/00,9/30/02
20200,5C,9636B,C.A.L Cargo Airlines,5C,9636B,C.A.L Cargo Airlines,636,0,0,International,9/1/00,
20201,AMQ,16057,Ameristar Air Cargo,AMQ,16057,Ameristar Air Cargo,10,1,4,International,9/1/00,
20201,AMQ,6815,Ameristar Air Cargo,AMQ,6815,Ameristar Air Cargo,10,1,4,System,9/1/00,
20201,AMQ,6055,Ameristar Air Cargo,AMQ,6055,Ameristar Air Cargo,10,1,4,Domestic,9/1/00,
20202,C8,6166,Chicago Express Airlines,C8 (1),6166,Chicago Express Airlines,10,1,6,Domestic,10/1/00,4/30/05
20202,CGE,38240,Chicago Express Airlines,C8 (1),38240,Chicago Express Airlines,10,1,6,Domestic,12/1/93,9/30/00
20203,FCQ,16400,Falcon Air Express,FCQ,16400,Falcon Air Express,10,1,1,International,1/1/14,6/30/15
20203,FCQ,6400,Falcon Air Express,FCQ,6400,Falcon Air Express,10,1,1,Domestic,1/1/14,6/30/15
20203,FCQ,16400,Falcon Air Express,FCQ,16400,Falcon Air Express,10,1,4,International,3/1/96,12/31/00
20203,FCQ,6400,Falcon Air Express,FCQ,6400,Falcon Air Express,10,1,4,Domestic,3/1/96,12/31/00
20203,FCQ,6399,Falcon Air Express,FCQ,6399,Falcon Air Express,10,1,4,System,3/1/96,12/31/00
20203,FCQ,16400,Falcon Air Express,FCQ,16400,Falcon Air Express,10,1,1,International,1/1/01,12/31/06
20203,FCQ,6400,Falcon Air Express,FCQ,6400,Falcon Air Express,10,1,1,Domestic,1/1/01,12/31/06
20203,FCQ,6399,Falcon Air Express,FCQ,6399,Falcon Air Express,10,1,1,System,1/1/01,12/31/06
20203,FCQ,16400,Falcon Air Express,FCQ,16400,Falcon Air Express,10,1,4,International,1/1/07,12/31/13
20203,FCQ,6400,Falcon Air Express,FCQ,6400,Falcon Air Express,10,1,4,Domestic,1/1/07,12/31/13
20203,FCQ,6399,Falcon Air Express,FCQ,6399,Falcon Air Express,10,1,4,System,1/1/07,12/31/13
20204,MG,16729,MGM Grand Air Inc.,MG,16729,Champion Air,10,1,1,International,8/1/87,11/30/96
20204,MG,6729,MGM Grand Air Inc.,MG,6729,Champion Air,10,1,1,Domestic,8/1/87,11/30/96
20204,MG,16729,Champion Air,MG,16729,Champion Air,10,2,2,International,1/1/01,5/31/08
20204,MG,6729,Champion Air,MG,6729,Champion Air,10,2,2,Domestic,1/1/01,5/31/08
20204,MG,16729,Champion Air,MG,16729,Champion Air,10,1,1,International,12/1/96,12/31/00
20204,MG,6729,Champion Air,MG,6729,Champion Air,10,1,1,Domestic,12/1/96,12/31/00
20205,OV,9427F,Aeromaritime,OV,9427F,Aeromaritime,427,0,0,International,4/1/91,10/31/91
20205,QK,9427F,Aeromaritime,OV,9427F,Aeromaritime,427,0,0,International,1/1/90,3/31/91
20206,QK,9900G,Air Nova,QK,9900G,Jazz Aviation LP,900,0,0,International,4/1/91,12/31/00
20206,QK,9900G,Air Canada Regional,QK,9900G,Jazz Aviation LP,900,0,0,International,1/1/01,12/31/10
20206,QK,9900G,Jazz Aviation LP,QK,9900G,Jazz Aviation LP,900,0,0,International,1/1/11,
20207,CXQ,16144,Casino Express,XP,16144,XTRA Airways,10,1,4,International,7/1/89,7/31/89
20207,CXQ,6144,Casino Express,XP,6144,XTRA Airways,10,1,4,Domestic,7/1/89,12/31/91
20207,CXQ,6143,Casino Express,XP,6143,XTRA Airways,10,1,4,System,7/1/89,12/31/91
20207,XP,11034,Casino Express,XP,11034,XTRA Airways,10,1,1,Latin America,6/1/12,12/31/14
20207,XP,6144,Casino Express,XP,6144,XTRA Airways,10,1,1,Domestic,1/1/01,12/31/14
20207,XP,6144,Casino Express,XP,6144,XTRA Airways,10,1,4,Domestic,1/1/92,12/31/00
20207,XP,6143,Casino Express,XP,6143,XTRA Airways,10,1,4,System,1/1/92,12/31/93
20207,XP,11034,XTRA Airways,XP,11034,XTRA Airways,10,1,1,Latin America,1/1/15,
20207,XP,6144,XTRA Airways,XP,6144,XTRA Airways,10,1,1,Domestic,1/1/15,
20208,TQQ,9368G,Taca Peru,TQQ,9368G,Taca Peru,368,0,0,International,2/1/01,
20209,NQ,9736J,Air Japan Co,NQ,9736J,Air Japan Co,736,0,0,International,3/1/01,
20210,PBQ,9486E,Privatair,PBQ,9486E,Privatair,486,0,0,International,3/1/01,
20211,TW,16760,Trans World Airways LLC,TW,16760,Trans World Airways LLC,10,3,3,Atlantic,4/1/01,12/31/01
20211,TW,6757,Trans World Airways LLC,TW,6757,Trans World Airways LLC,10,3,3,Domestic,4/1/01,12/31/01
20211,TW,10847,Trans World Airlines Inc.,TW,10847,Trans World Airways LLC,10,3,3,Latin America,10/1/85,12/31/89
20211,TW,10845,Trans World Airlines Inc.,TW,10845,Trans World Airways LLC,10,3,3,Atlantic,1/1/60,3/31/01
20211,TW,0A845,Trans World Airlines Inc.,TW,0A845,Trans World Airways LLC,10,3,3,Domestic,1/1/60,3/31/01
20212,SUX,38295,Sunair Express LLC,SUX,38295,Sunair Express LLC,10,1,6,Domestic,4/1/01,9/30/02
20213,POQ,9475E,Polyot Airlines,POQ,9475E,Polyot Airlines,475,0,0,International,4/1/01,
20214,AD,9475F,Avia Leasing Company,AD (1),9475F,Avia Leasing Company,475,0,0,International,8/1/01,5/1/14
20215,IW,6095,Best Airlines Inc.,IW (1),6095,Best Airlines Inc.,10,1,1,Domestic,7/1/82,10/31/85
20216,IJ,9427D,Air Liberte Aka Aom Minerve,IW,9427D,Air Liberte Aka Aom Minerve,427,0,0,International,4/1/01,10/31/01
20216,IW,9427D,Aom Minerve S.A.,IW,9427D,Air Liberte Aka Aom Minerve,427,0,0,International,5/1/93,3/31/01
20216,IW,9427D,Air Liberte Aka Aom Minerve,IW,9427D,Air Liberte Aka Aom Minerve,427,0,0,International,11/1/01,3/31/02
20216,MVQ,9427D,Aom Minerve S.A.,IW,9427D,Air Liberte Aka Aom Minerve,427,0,0,International,11/1/83,4/30/93
20217,AEX,38294,Air Excursions LLC,AEX,38294,Air Excursions LLC (1),10,1,6,Domestic,4/1/01,12/31/01
20217,AEX,6963,Air Excursions LLC,AEX,6963,Air Excursions LLC (1),10,1,6,Domestic,1/1/02,12/31/03
20218,JKQ,16681,Express One International Inc.,JKQ,16681,Express One International Inc.,10,1,4,International,1/1/02,7/31/04
20218,JKQ,6682,Express One International Inc.,JKQ,6682,Express One International Inc.,10,1,4,Domestic,1/1/02,7/31/04
20218,JKQ,6681,Express One International Inc.,JKQ,6681,Express One International Inc.,10,1,4,System,1/1/02,7/31/04
20218,JKQ,16681,Express One International Inc.,JKQ,16681,Express One International Inc.,10,2,2,International,1/1/99,12/31/01
20218,JKQ,6682,Express One International Inc.,JKQ,6682,Express One International Inc.,10,2,2,Domestic,1/1/99,12/31/01
20218,JKQ,16681,Express One International Inc.,JKQ,16681,Express One International Inc.,10,1,1,International,1/1/89,12/31/98
20218,JKQ,6682,Express One International Inc.,JKQ,6682,Express One International Inc.,10,1,1,Domestic,1/1/85,12/31/98
20218,JKQ,6681,Express One International Inc.,JKQ,6681,Express One International Inc.,10,1,1,System,1/1/85,12/31/88
20219,VLA,38092,Village Aviation,VLA,38092,Village Aviation,10,1,5,Domestic,12/1/85,12/31/01
20219,VLA,6991,Village Aviation,VLA,6991,Village Aviation,10,1,5,Domestic,1/1/02,11/30/04
20220,A7,6036,Air 21,A7 (1),6036,Air 21,10,1,1,Domestic,12/1/95,1/31/97
20221,2Z,9482E,Air Comet S.A.,A7,9482E,Air Comet S.A.,482,0,0,International,3/1/97,12/31/01
20221,A7,9482E,Air Comet S.A.,A7,9482E,Air Comet S.A.,482,0,0,International,1/1/02,12/31/09
20222,E7,9148U,Estafeta Carga Aereas,E7,9148U,Estafeta Carga Aereas,148,0,0,International,1/1/02,
20223,FSA,38215,F.S. Air Service,FSA,38215,F.S. Air Service,10,1,5,Domestic,3/1/92,12/31/01
20223,FSA,6936,F.S. Air Service,FSA,6936,F.S. Air Service,10,1,5,Domestic,1/1/02,12/31/04
20224,KAT,38247,Katmai Air,KAT,38247,Katmai Air,1,1,5,Domestic,6/1/94,12/31/01
20224,KAT,6980,Katmai Air,KAT,6980,Katmai Air,1,1,5,Domestic,1/1/02,
20225,PNA,37626,Peninsula Airways Inc.,KS,37626,Peninsula Airways Inc.,1,1,5,Domestic,1/1/60,12/31/01
20225,PNA,6975,Peninsula Airways Inc.,KS,6975,Peninsula Airways Inc.,1,1,5,Domestic,1/1/02,3/31/06
20225,KS,6975,Peninsula Airways Inc.,KS,6975,Peninsula Airways Inc.,1,1,5,Domestic,4/1/06,
20226,SNK,38285,Spernak Airways Inc.,SNK,38285,Spernak Airways Inc.,1,1,5,Domestic,7/1/00,12/31/01
20226,SNK,6970,Spernak Airways Inc.,SNK,6970,Spernak Airways Inc.,1,1,5,Domestic,1/1/02,
20227,V4,9388M,Vensecar International,V4,9388M,Vensecar International,388,0,0,International,1/1/02,
20228,WS,16793,Suncoast Airlines Inc.,WS (1),16793,Suncoast Airlines Inc.,10,1,1,International,8/1/86,2/29/88
20228,WS,6793,Suncoast Airlines Inc.,WS (1),6793,Suncoast Airlines Inc.,10,1,1,Domestic,6/1/87,2/29/88
20228,WS,6792,Suncoast Airlines Inc.,WS (1),6792,Suncoast Airlines Inc.,10,1,1,System,6/1/87,2/29/88
20229,WS,9900Y,Westjet,WS,9900Y,Westjet,900,0,0,International,1/1/02,
20230,ZE,9148V,Lineas Aereas Azteca,ZE (1),9148V,Lineas Aereas Azteca,148,0,0,International,2/1/02,12/31/07
20231,K8,9259A,Dutch Caribbean Airlines,K8 (1),9259A,Dutch Caribbean Airlines,259,0,0,International,4/1/02,9/30/04
20231,LM,9259A,Alm Antillean Airlines,K8 (1),9259A,Dutch Caribbean Airlines,259,0,0,International,7/1/81,3/31/02
20232,A2,9368H,Cielos De Peru,A2,9368H,Cielos De Peru,368,0,0,International,4/1/02,2/29/12
20233,LX,9486G,Swiss International Airlines,LX,9486G,Swiss International Airlines,486,0,0,International,4/1/02,
20234,8R,9486F,Edelweiss Air Ag,8R,9486F,Edelweiss Air Ag,486,0,0,International,5/1/02,
20235,4S,16190,Conner Air Lines Inc.,4S (1),16190,Conner Air Lines Inc.,10,1,1,Latin America,3/1/89,7/31/91
20235,4S,6189,Conner Air Lines Inc.,4S (1),6189,Conner Air Lines Inc.,10,1,1,Domestic,3/1/89,7/31/91
20235,CRQ,16189,Conner Air Lines Inc.,4S (1),16189,Conner Air Lines Inc.,10,1,1,International,1/1/87,2/28/89
20235,CRQ,6188,Conner Air Lines Inc.,4S (1),6188,Conner Air Lines Inc.,10,1,1,System,1/1/87,2/28/89
20235,XAN,80024,Conner Air Lines Inc.,4S (1),80024,Conner Air Lines Inc.,10,7,7,Domestic,6/1/81,12/31/86
20236,4S,9131D,Sol Air (Aero Hunduras),4S,9131D,Sol Air (Aero Hunduras),131,0,0,International,7/1/02,
20237,9N,6904,Trans States Airlines,AX,6904,Trans States Airlines,10,2,2,Domestic,4/1/91,6/30/02
20237,AX,6904,Trans States Airlines,AX,6904,Trans States Airlines,10,2,2,Domestic,7/1/02,12/31/07
20237,AX,6904,Trans States Airlines,AX,6904,Trans States Airlines,10,1,5,Domestic,1/1/08,
20237,RAI,38011,Trans States Airlines,AX,38011,Trans States Airlines,10,1,6,Domestic,6/1/83,3/31/91
20238,A4,9303G,Southern Wind Airlines,A4,9303G,Southern Wind Airlines,303,0,0,International,9/1/02,
20239,CEQ,99002,All Canada Express,CEQ,99002,All Canada Express,900,0,0,International,9/1/02,10/31/05
20240,SNB,37803,Ccair,SNB,37803,Ccair,10,1,6,Domestic,1/1/60,9/30/02
20240,SNB,6818,Ccair,SNB,6818,Ccair,10,1,6,Domestic,10/1/02,10/31/02
20241,ASW,6847,Sunrise Airlines Inc.,ASW,6847,Sunrise Airlines Inc.,10,1,6,Domestic,10/1/02,2/28/03
20241,ASW,38185,Scenic Airlines,ASW,38185,Sunrise Airlines Inc.,10,1,6,Domestic,9/1/90,9/30/02
20242,NXQ,7900F,North Vancouver Air,NXQ,7900F,North Vancouver Air,900,0,0,International,10/1/02,3/31/03
20243,J7,6917,Valujet Airlines Inc.,J7,06917 (1),Valujet Airlines Inc.,10,2,2,Domestic,10/1/93,4/30/00
20244,POA,38291,Potomac Air,POA,38291,Potomac Air,10,1,6,Domestic,1/1/01,9/30/02
20244,POA,6917,Potomac Air,POA,6917,Potomac Air,10,1,6,Domestic,10/1/02,6/30/03
20245,TRI,30856,Great Plains Airlines Inc.,TRI,30856,Great Plains Airlines Inc.,10,1,6,Domestic,1/1/60,9/30/02
20245,TRI,6669,Great Plains Airlines Inc.,TRI,6669,Great Plains Airlines Inc.,10,1,6,Domestic,10/1/02,10/31/03
20246,ACJ,38286,Atlantic Coast Jet Inc.,ACJ,38286,Atlantic Coast Jet Inc.,10,1,6,Domestic,7/1/00,9/30/02
20246,ACJ,6955,Atlantic Coast Jet Inc.,ACJ,6955,Atlantic Coast Jet Inc.,10,1,6,Domestic,10/1/02,1/31/04
20247,EWA,38278,Rio Grande Air,EWA,38278,Rio Grande Air,10,1,6,Domestic,3/1/99,9/30/02
20247,EWA,6829,Rio Grande Air,EWA,6829,Rio Grande Air,10,1,6,Domestic,10/1/02,6/30/04
20248,8F,6925,Wilburs Inc.,8F,06925 (1),Wilburs Inc.,10,1,1,Domestic,7/1/91,3/31/92
20248,WLB,38049,Wilburs Inc.,8F,38049,Wilburs Inc.,10,1,6,Domestic,6/1/85,6/30/91
20249,NVX,38284,Nevis Express,NVX,38284,Nevis Express,10,1,6,Domestic,10/1/99,9/30/02
20249,NVX,6925,Nevis Express,NVX,6925,Nevis Express,10,1,6,Domestic,10/1/02,12/31/04
20250,5D,9148W,Aerolitoral,5D,9148W,Aerolitoral,148,0,0,International,10/1/02,
20251,OE,6920,Westair Airlines Inc.,OE,06920 (1),Westair Airlines Inc.,10,2,2,Domestic,4/1/88,6/30/93
20251,STL,30784,Westair Airlines Inc.,OE,30784,Westair Airlines Inc.,10,1,6,Domestic,1/1/60,3/31/88
20252,9J,6920,Pacific Island Aviation,9J,6920,Pacific Island Aviation,10,1,6,Domestic,10/1/02,2/28/05
20252,PAV,38216,Pacific Island Aviation,9J,38216,Pacific Island Aviation,10,1,6,Domestic,3/1/92,9/30/02
20253,9K,7021,Cape Air,9K,7021,Cape Air,10,1,6,Domestic,10/1/02,
20253,CPE,38163,Cape Air,9K,38163,Cape Air,10,1,6,Domestic,6/1/89,9/30/02
20254,9L,7018,Colgan Air,9L,7018,Colgan Air,10,1,6,Domestic,10/1/02,3/31/08
20254,9L,7018,Colgan Air,9L,7018,Colgan Air,10,1,1,Domestic,4/1/08,12/31/09
20254,9L,7018,Colgan Air,9L,7018,Colgan Air,10,2,2,Domestic,1/1/10,9/30/12
20254,NCP,38211,Colgan Air,9L,38211,Colgan Air,10,1,6,Domestic,12/1/91,9/30/02
20255,9M,7900C,Central Mountain Air,9M,7900C,Central Mountain Air,900,0,0,International,10/1/02,
20256,ARZ,38222,Arizona Airways,ARZ,38222,Arizona Airways,10,1,6,Domestic,6/1/92,12/31/96
20257,CH,6954,Bemidji Airlines,CH,6954,Bemidji Airlines,10,1,6,Domestic,1/1/06,
20257,BMJ,37976,Bemidji Airlines,CH,37976,Bemidji Airlines,10,1,6,Domestic,12/1/81,9/30/02
20257,BMJ,6954,Bemidji Airlines,CH,6954,Bemidji Airlines,10,1,6,Domestic,10/1/02,12/31/05
20258,BSA,37749,Big Sky Airlines Inc.,GQ,37749,Big Sky Airlines Inc.,10,1,5,Domestic,1/1/60,9/30/02
20258,BSA,6953,Big Sky Airlines Inc.,GQ,6953,Big Sky Airlines Inc.,10,1,5,Domestic,10/1/02,12/31/05
20258,GQ,6953,Big Sky Airlines Inc.,GQ,6953,Big Sky Airlines Inc.,10,1,5,Domestic,1/1/06,3/31/08
20259,E72,9493S,European Aviation Air Charter,E72,9493S,European Aviation Air Charter,493,0,0,International,10/1/02,
20260,WLQ,16941,Worldwide Airlines Inc.,WLQ,16941,Worldwide Airlines Inc.,10,1,1,International,9/1/84,3/31/86
20260,WLQ,6941,Worldwide Airlines Inc.,WLQ,6941,Worldwide Airlines Inc.,10,1,1,Domestic,9/1/84,3/31/86
20260,WLQ,6940,Worldwide Airlines Inc.,WLQ,06940 (1),Worldwide Airlines Inc.,10,1,1,System,9/1/84,3/31/86
20261,ELL,38034,Ellis Air Taxi Inc.,ELL,38034,Ellis Air Taxi Inc.,10,1,9,Domestic,3/1/84,9/30/02
20261,ELL,6940,Ellis Air Taxi Inc.,ELL,6940,Ellis Air Taxi Inc.,10,1,9,Domestic,10/1/02,
20262,UR,6712,Empire Airlines Inc.,UR,6712,Empire Airlines Inc. (1),10,2,2,Domestic,10/1/79,4/30/86
20263,EM,16300,Empire Airlines Inc.,EM,16300,Empire Airlines Inc.,10,1,1,International,1/1/93,6/30/94
20263,EM,6300,Empire Airlines Inc.,EM,6300,Empire Airlines Inc.,10,1,1,Domestic,1/1/93,6/30/94
20263,EM,6299,Empire Airlines Inc.,EM,6299,Empire Airlines Inc.,10,1,1,System,1/1/93,12/31/94
20263,EPA,38032,Empire Airlines Inc.,EM,38032,Empire Airlines Inc.,10,1,6,Domestic,3/1/84,12/31/92
20263,EM,6299,Empire Airlines Inc.,EM,6299,Empire Airlines Inc.,10,1,5,Domestic,10/1/02,
20264,EMP,30410,Empire Airlines Inc.,EMP,30410,Empire Airlines Inc. (2),10,1,6,Domestic,1/1/60,9/30/02
20265,F8,6977,Freedom Airlines d/b/a HP Expr,F8,6977,Freedom Airlines d/b/a HP Expr,10,1,1,Domestic,10/1/02,12/31/04
20265,F8,6977,Freedom Airlines d/b/a HP Expr,F8,6977,Freedom Airlines d/b/a HP Expr,10,1,5,Domestic,1/1/05,9/30/10
20266,GBQ,9486H,G5 Executive Ag,GBQ,9486H,G5 Executive Ag,486,0,0,International,10/1/02,10/31/15
20267,GCH,38025,Grand Canyon Helicopters,GCH,38025,Grand Canyon Helicopters,10,1,6,Domestic,9/1/83,9/30/02
20267,GCH,6933,Grand Canyon Helicopters,GCH,6933,Grand Canyon Helicopters,10,1,6,Domestic,10/1/02,
20268,GSQ,9493R,Global Supply System,GSQ,9493R,Global Supply System,493,0,0,International,10/1/02,
20269,HRZ,30627,Allegheny Airlines,HRZ,30627,Allegheny Airlines,10,1,6,Domestic,1/1/60,9/30/02
20269,HRZ,6958,Allegheny Airlines,HRZ,6958,Allegheny Airlines,10,1,6,Domestic,10/1/02,6/30/04
20270,JB,7900D,Helijet International Inc.,JB,7900D,Helijet International Inc.,900,0,0,International,10/1/02,9/30/05
20270,JB,7900D,Helijet International Inc.,JB,7900D,Helijet International Inc.,900,0,0,International,10/1/10,
20271,WNQ,16927,Winair Inc.,WNQ,16927,Winair Inc.,10,1,1,International,12/1/97,12/31/98
20271,WNQ,6927,Winair Inc.,WNQ,06927 (1),Winair Inc.,10,1,1,Domestic,12/1/97,12/31/98
20272,KAH,38083,Kenmore Air Harbor,KAH,38083,Kenmore Air Harbor,10,1,6,Domestic,9/1/85,9/30/02
20272,KAH,6927,Kenmore Air Harbor,KAH,6927,Kenmore Air Harbor,10,1,6,Domestic,10/1/02,
20273,NEW,30608,New England Airlines Inc.,NEW,30608,New England Airlines Inc.,10,1,6,Domestic,1/1/60,9/30/02
20273,NEW,6924,New England Airlines Inc.,NEW,6924,New England Airlines Inc.,10,1,6,Domestic,10/1/02,
20274,NWS,38241,Northwest Seaplanes,NWS,38241,Northwest Seaplanes,10,1,6,Domestic,12/1/93,9/30/02
20274,NWS,6923,Northwest Seaplanes,NWS,6923,Northwest Seaplanes,10,1,6,Domestic,10/1/02,10/31/05
20275,OZ,2625,Ozark Air Lines Inc.,OZ (1),2625,Ozark Air Lines Inc. (1),10,3,3,Domestic,1/1/60,9/30/86
20276,OZA,6894,Ozark Air Lines Inc.,OZA,6894,Ozark Air Lines Inc.,10,1,6,Domestic,10/1/02,3/31/03
20276,OZA,38283,Ozark Air Lines Inc.,OZA,38283,Ozark Air Lines Inc.,10,1,6,Domestic,10/1/99,9/30/02
20277,OZ,9778B,Asiana Airlines Inc.,OZ,9778B,Asiana Airlines Inc.,778,0,0,International,11/1/91,
20278,RNQ,9493P,Mytravel Airways,RNQ,9493P,Mytravel Airways,493,0,0,International,10/1/02,4/30/08
20278,RNQ,9493P,Airtours International Airways,RNQ,9493P,Mytravel Airways,493,0,0,International,11/1/93,9/30/02
20279,RSV,38290,Air-Serve,RSV,38290,Air-Serve,10,1,5,Domestic,10/1/00,9/30/02
20279,RSV,6959,Air-Serve,RSV,6959,Air-Serve,10,1,5,Domestic,10/1/02,12/31/02
20280,SEB,38261,Seaborne Aviation,SEB,38261,Seaborne Aviation,10,1,6,Domestic,3/1/96,9/30/02
20280,SEB,6819,Seaborne Aviation,SEB,6819,Seaborne Aviation,10,1,6,Domestic,10/1/02,
20281,S6,6926,Mountain Bird/Salmon Air,S6 (1),6926,Mountain Bird/Salmon Air,10,1,6,Domestic,1/1/06,12/31/07
20281,SLA,6926,Mountain Bird/Salmon Air,S6 (1),6926,Mountain Bird/Salmon Air,10,1,6,Domestic,10/1/02,12/31/05
20281,SLA,38296,Mountain Bird/Salmon Air,S6 (1),38296,Mountain Bird/Salmon Air,10,1,6,Domestic,10/1/01,9/30/02
20282,SMO,38156,Samoa Aviation Inc.,SMO,38156,Samoa Aviation Inc.,10,1,6,Domestic,1/1/89,9/30/02
20282,SMO,6913,Samoa Aviation Inc.,SMO,6913,Samoa Aviation Inc.,10,1,6,Domestic,10/1/02,7/31/03
20283,XBD,80051,Trans Continental Airlines,YB,80051,Trans Continental Airlines,10,7,7,Domestic,6/1/81,12/31/88
