year,month,class,passengers ,freight ,mail,ramp_to_ramp,air_time,origin_airport_id,destination_airport_id,flight_id,unique_carrier_entity,departures_scheduled,departures_performed
2017,6,F,1912,0,0,4596,3053,14869,11292,1595,6700,51,50
2017,6,F,3307,0,0,7290,6141,14893,11292,1596,6700,51,51
2017,6,F,6809,7460,0,11613,10486,12264,11292,1597,6725,51,51
2017,6,F,730,0,0,4423,3602,11292,14877,1598,6932,51,47
2017,6,F,758,0,0,4991,4252,14877,11292,1599,6932,51,46
2017,6,F,828,0,0,3389,2270,11292,12255,1600,6700,52,51
2017,6,F,1949,0,0,5510,4231,11292,12519,1601,6700,52,52
2017,6,F,1185,0,0,2321,1213,11292,12888,1602,6700,52,52
2017,6,F,1975,0,0,5633,4367,11292,14783,1603,6700,52,52
2017,6,F,787,0,0,3696,2687,12255,11292,1604,6700,52,51
2017,6,F,7204,2650,16993,5687,4519,11292,12889,1605,0A875,52,52
2017,6,F,7769,759,34846,7254,5738,14679,11292,1606,0A875,52,52
2017,6,F,8402,30930,0,8380,7428,10693,11292,1607,6725,52,52
2017,6,F,6899,4387,0,5024,4177,15370,11292,1608,6725,52,52
2017,6,F,1759,0,0,4852,3710,11292,11315,1609,6904,52,52
2017,6,F,1671,0,0,4873,3868,11315,11292,1610,6904,52,52
2017,6,F,348,0,0,2986,2516,10221,11292,1611,1177,52,49
2017,6,F,321,0,0,3581,3117,10925,11292,1612,1177,52,51
2017,6,F,385,0,0,4148,3385,10950,11292,1613,1177,52,52
2017,6,F,312,0,0,3084,2471,11292,10221,1614,1177,52,51
2017,6,F,346,0,0,3414,2778,11292,10925,1615,1177,52,49
2017,6,F,250,0,0,3462,2760,11292,13200,1616,1177,52,52
2017,6,F,345,0,0,4029,3116,11292,15582,1617,1177,52,52
2017,6,F,242,0,0,3819,3291,13200,11292,1618,1177,52,52
2017,6,F,356,0,0,3657,2947,15582,11292,1619,1177,52,51
2017,6,F,3095,0,0,7895,6560,11292,11267,1620,7041,53,51
2017,6,F,1249,0,0,2546,1430,12888,11292,1621,6700,53,53
2017,6,F,2314,0,0,7491,6183,12992,11292,1622,6700,53,52
2017,6,F,7770,7890,8660,17289,16036,11292,10299,1623,0A875,53,53
2017,6,F,3288,0,0,2158,916,11292,11109,1624,6003,53,53
2017,6,F,2218,0,0,4057,3045,10279,11292,1625,6904,53,53
2017,6,F,2043,0,0,3858,2716,11292,10279,1626,6904,53,52
2017,6,F,2274,0,0,8810,6868,11109,12892,1627,6700,54,54
2017,6,F,3739,0,0,8738,7312,11292,14893,1628,6700,54,54
2017,6,F,8320,3000,62158,8187,7195,11292,14057,1629,0A875,54,54
2017,6,F,8865,10033,9054,7927,6507,12266,11292,1630,0A875,54,54
2017,6,F,7356,22635,0,10515,9041,10397,11292,1631,6725,54,54
2017,6,F,6379,10330,0,7213,6272,11292,11884,1632,6725,54,54
2017,6,F,6864,2684,0,7714,6774,11292,13495,1633,6725,54,52
2017,6,F,7563,0,0,5787,4600,11292,14107,1634,6460,54,54
2017,6,F,7396,0,0,5794,4381,14107,11292,1635,6460,54,54
2017,6,F,377,0,0,4226,3411,11292,10950,1636,1177,54,53
2017,6,F,9463,9093,3993,9443,7994,11292,10397,1637,1260,55,55
2017,6,F,3151,0,0,3317,2166,11292,13502,1638,7041,55,55
2017,6,F,2931,0,0,3262,2063,13502,11292,1639,7041,55,55
2017,6,F,1957,0,0,5967,4701,11292,13433,1640,6700,55,55
2017,6,F,1836,0,0,5968,4775,13433,11292,1641,6700,55,54
2017,6,F,6807,991,0,7175,6040,11292,14570,1642,0A875,55,54
2017,6,F,8408,7774,49046,7452,6043,12892,11292,1643,0A875,55,55
2017,6,F,7154,509,0,6551,5577,14570,11292,1644,0A875,55,54
2017,6,F,7434,18724,0,11797,10804,14492,11292,1645,6725,55,54
2017,6,F,10174,18819,36350,10956,9266,10397,11292,1646,1260,56,56
2017,6,F,1970,0,0,8538,7022,11292,10561,1647,6700,56,56
2017,6,F,2215,0,0,4005,2687,11292,11865,1648,6700,56,56
2017,6,F,2485,0,0,7122,5774,11292,12992,1649,6700,56,56
2017,6,F,1516,0,0,3620,2319,11292,14543,1650,6700,56,56
2017,6,F,2138,0,0,4176,2938,11865,11292,1651,6700,56,56
2017,6,F,2455,0,0,9153,7256,13930,11109,1652,6700,56,55
2017,6,F,1440,0,0,3459,2378,14543,11292,1653,6700,56,56
2017,6,F,2470,0,0,5250,3772,14869,11109,1654,6700,56,56
2017,6,F,6757,66,0,4969,3842,10849,11292,1655,0A875,56,56
2017,6,F,7746,5161,0,5301,4221,11292,10849,1656,0A875,56,56
2017,6,F,8156,2767,21104,7981,6596,11292,12892,1657,0A875,56,56
2017,6,F,9127,655,16729,6043,4752,12889,11292,1658,0A875,56,57
2017,6,F,7547,21072,0,7646,6538,11292,13891,1659,6725,56,58
2017,6,F,7652,19984,0,10422,9538,11292,14492,1660,6725,56,56
2017,6,F,8998,6138,0,11045,10040,11292,15304,1661,6725,56,55
2017,6,F,7596,22565,0,8756,7837,13495,11292,1662,6725,56,55
2017,6,F,8093,0,0,7650,6518,11292,14908,1663,6460,56,56
2017,6,F,9464,0,0,7291,6116,14908,11292,1664,6460,56,56
2017,6,F,2258,0,0,4908,3666,11292,12896,1665,6904,56,56
2017,6,F,2259,0,0,4928,3870,12896,11292,1666,6904,56,55
2017,6,F,2414,0,0,6721,5439,13486,11292,1667,6904,56,56
2017,6,F,264,0,0,4650,3997,11092,11292,1668,1177,56,56
2017,6,F,247,0,0,4967,4173,11292,11092,1669,1177,56,56
2017,6,F,2603,0,0,6026,4465,11109,14869,1670,6700,57,57
2017,6,F,8385,468,4591,8034,6697,11292,12266,1671,0A875,57,57
2017,6,F,7873,26489,0,13473,12057,11292,10721,1672,6725,57,57
2017,6,F,6700,10150,0,5925,5020,11292,15376,1673,6725,57,56
2017,6,F,7902,0,0,7435,5574,13487,11292,1674,6460,57,57
2017,6,F,9398,0,0,8131,6522,11292,13930,1675,6830,57,57
2017,6,F,2116,0,0,3628,2361,11122,11292,1676,6904,57,57
2017,6,F,2581,0,0,7318,5874,11292,13486,1677,6904,57,57
2017,6,F,7738,0,0,15159,13613,10721,11292,1678,6673,58,57
2017,6,F,7713,0,0,13214,11857,11292,10721,1679,6673,58,57
2017,6,F,5771,574,0,4901,3714,11292,14869,1680,1260,58,57
2017,6,F,5631,14660,1866,4712,3375,14869,11292,1681,1260,58,57
2017,6,F,3687,0,0,6287,4895,13198,11292,1682,7041,58,58
2017,6,F,3772,0,0,2586,1004,11292,11109,1683,6700,58,57
2017,6,F,4104,0,0,5074,3693,11292,14869,1684,6700,58,58
2017,6,F,2578,0,0,7001,5698,12892,10372,1685,6700,58,58
2017,6,F,3746,0,0,5026,3388,14869,11292,1686,6700,58,58
2017,6,F,6906,4198,45939,8997,7920,11292,14057,1687,0A875,58,58
2017,6,F,8272,388,7861,6236,4893,12889,11292,1688,0A875,58,58
2017,6,F,9769,11838,0,6494,5427,11292,15016,1689,6725,58,58
2017,6,F,7503,12709,0,5056,4043,11292,15370,1690,6725,58,58
2017,6,F,8258,0,0,6539,5231,11292,13487,1691,6460,58,58
2017,6,F,2362,0,0,3783,2394,11292,11122,1692,6904,58,59
2017,6,F,2640,0,0,7145,5745,11292,15016,1693,6904,58,58
2017,6,F,8248,2772,24115,13841,12315,11292,13303,1694,0A050,59,59
2017,6,F,8000,1876,171,14806,12329,14100,11292,1695,0A050,59,56
2017,6,F,2554,0,0,8107,6675,14252,11292,1696,6700,59,58
2017,6,F,2615,0,0,5847,4484,14794,11292,1697,6700,59,59
2017,6,F,5383,1582,0,5161,3867,10620,11292,1698,0A875,59,59
2017,6,F,6189,6867,17941,5016,3876,11292,10620,1699,0A875,59,59
2017,6,F,9954,3784,37158,9564,7626,13930,11292,1700,0A875,59,60
2017,6,F,9470,0,0,10453,8838,11193,11292,1701,6460,59,59
2017,6,F,11739,0,0,8328,6792,11292,12266,1702,6460,59,59
2017,6,F,12093,0,0,12421,10955,11292,13204,1703,6460,59,59
2017,6,F,12625,0,0,8465,6953,12266,11292,1704,6460,59,59
2017,6,F,9957,0,0,8505,6554,12892,11292,1705,6460,59,59
2017,6,F,9401,0,0,6297,5165,11292,12889,1706,6830,59,59
2017,6,F,9995,0,0,9123,7349,13930,11292,1707,6830,59,59
2017,6,F,2200,0,0,6304,4929,11292,12389,1708,6904,59,59
2017,6,F,2374,0,0,6493,5029,12389,11292,1709,6904,59,59
2017,6,F,8320,2826,6142,6931,5169,11292,14107,1710,0A050,60,60
2017,6,F,7971,7877,9307,15395,13558,13303,11292,1711,0A050,60,60
2017,6,F,8619,646,3503,6345,4832,14107,11292,1712,0A050,60,60
2017,6,F,1761,0,0,7735,6194,10372,12892,1713,6700,60,59
2017,6,F,2436,0,0,6413,4997,11292,11540,1714,6700,60,59
2017,6,F,2397,0,0,9183,7736,11292,14252,1715,6700,60,60
2017,6,F,2645,0,0,6267,4689,11292,14794,1716,6700,60,60
2017,6,F,3386,0,0,5173,3230,11413,14107,1717,6700,60,59
2017,6,F,2410,0,0,6731,5191,11540,11292,1718,6700,60,59
2017,6,F,3171,0,0,6407,4171,11921,14107,1719,6700,60,60
2017,6,F,3310,0,0,4705,3055,14107,11413,1720,6700,60,59
2017,6,F,3196,0,0,5353,3649,14107,11921,1721,6700,60,60
2017,6,F,10011,4761,12668,15537,13970,10721,11292,1722,0A875,60,59
2017,6,F,9290,821,11749,6760,5305,11292,12889,1723,0A875,60,61
2017,6,F,9170,0,0,9390,7943,11292,11193,1724,6460,60,60
2017,6,F,9390,0,0,6778,5335,11292,12889,1725,6460,60,60
2017,6,F,10202,0,0,9072,7043,11292,12892,1726,6460,60,60
2017,6,F,10040,0,0,9752,7989,11292,14771,1727,6460,60,60
2017,6,F,9769,0,0,6533,5034,12889,11292,1728,6460,60,60
2017,6,F,13187,0,0,14070,12267,13204,11292,1729,6460,60,60
2017,6,F,10251,0,0,9190,7191,14771,11292,1730,6460,60,60
2017,6,F,9627,0,0,6427,4960,12889,11292,1731,6830,60,60
2017,6,F,2567,0,0,4094,2838,11292,14674,1732,6904,60,60
2017,6,F,2625,0,0,4570,3216,14674,11292,1733,6904,60,60
2017,6,F,10642,425,2746,13170,11634,11292,14100,1734,0A050,61,61
2017,6,F,8200,33657,0,10942,9927,11066,11292,1735,6725,61,61
2017,6,F,7814,10426,0,9232,7871,11292,13796,1736,6725,61,61
2017,6,F,7995,47936,0,10544,9049,11292,14747,1737,6725,61,61
2017,6,F,3905,0,0,8358,6969,15016,11292,1738,7041,62,62
2017,6,F,8179,45759,0,16688,14982,10721,11292,1739,6725,62,62
2017,6,F,3039,0,0,3655,2370,11292,11122,1740,7041,62,61
2017,6,F,2909,0,0,7457,6016,11292,15376,1741,6700,62,62
2017,6,F,3257,0,0,3752,2471,11122,11292,1742,7041,63,62
2017,6,F,10585,21268,0,13603,12493,15304,11292,1743,6725,63,63
2017,6,F,2600,0,0,4094,2624,11921,11292,1744,6904,64,63
2017,6,F,10685,1025,0,16624,14488,12953,11292,1745,0A875,65,65
2017,6,F,2586,0,0,3952,2481,11292,11921,1746,6904,65,64
2017,6,F,9640,24015,58720,14802,12718,11292,11618,1747,0A875,65,65
2017,6,F,2787,0,0,7755,6097,11292,12003,1748,6700,65,65
2017,6,F,2393,0,0,7147,5628,12003,11292,1749,6700,65,65
2017,6,F,10852,5354,16114,12592,11072,11292,12264,1750,0A875,65,65
2017,6,F,7912,2863,18908,9333,8050,14057,11292,1751,0A875,66,66
2017,6,F,10280,4503,4994,9714,7957,12266,11292,1752,0A875,66,66
2017,6,F,10749,20291,0,6516,5257,14107,11292,1753,6725,66,66
2017,6,F,2710,0,0,9747,8099,11292,11638,1754,6700,67,67
2017,6,F,2496,0,0,4257,2572,11292,11921,1755,6700,68,68
2017,6,F,2345,0,0,4407,2788,11921,11292,1756,6700,69,69
2017,6,F,8437,4010,16659,10714,9054,11292,14771,1757,0A875,69,69
2017,6,F,8081,3928,11047,7644,6334,11292,13487,1758,0A875,70,70
2017,6,F,9050,10734,21223,10235,8327,14771,11292,1759,0A875,70,70
2017,6,F,8701,21837,0,14862,13226,11292,11618,1760,6725,71,69
2017,6,F,9871,4411,0,7271,6031,11292,14107,1761,6725,71,70
2017,6,F,9408,10688,0,9140,7858,11292,13342,1762,6725,71,71
2017,6,F,11333,12356,51072,16654,15000,11292,10721,1763,0A875,72,72
2017,6,F,3000,0,0,5151,3392,11292,14457,1764,6904,72,72
2017,6,F,2544,0,0,7135,5576,10627,11292,1765,6904,73,72
2017,6,F,9909,35022,0,10274,8960,12191,11292,1766,6725,73,74
2017,6,F,11877,13999,0,9541,8008,14679,11292,1767,6725,73,73
2017,6,F,2893,0,0,7151,5351,11292,10627,1768,6904,74,74
2017,6,F,9705,35520,0,10998,9572,11292,13796,1769,6725,74,74
2017,6,F,8844,5058,0,6720,5525,13851,11292,1770,6725,74,74
2017,6,F,4391,0,0,6650,4368,14869,11292,1771,6003,75,74
2017,6,F,10120,39030,0,14007,12594,11292,12264,1772,6725,75,74
2017,6,F,2700,0,0,5668,3922,14457,11292,1773,6904,75,75
2017,6,F,8432,12305,0,6594,5183,11292,13851,1774,6725,75,77
2017,6,F,12212,24442,0,12007,10619,11292,14057,1775,6725,76,77
2017,6,F,10296,5589,0,9672,8363,14683,11292,1776,6725,76,76
2017,6,F,12180,55543,0,12726,11073,11292,14747,1777,6725,76,76
2017,6,F,2362,0,0,9083,7266,11637,11292,1778,6700,77,77
2017,6,F,11953,440,0,16800,14968,11292,12953,1779,0A875,77,77
2017,6,F,530,0,0,4958,4024,10272,11292,1780,1177,78,78
2017,6,F,236,0,0,3589,2369,11292,14288,1781,6932,78,77
2017,6,F,231,0,0,3539,2327,14288,11292,1782,6932,78,76
2017,6,F,506,0,0,4687,3711,11292,10272,1783,1177,78,78
2017,6,F,10611,40512,0,11376,9848,14057,11292,1784,6725,79,80
2017,6,F,10537,10486,0,11383,9992,13342,11292,1785,6725,79,79
2017,6,F,10387,9139,0,5485,4293,10140,11292,1786,6725,79,79
2017,6,F,12319,45174,0,12031,9909,14747,11292,1787,6031,79,79
2017,6,F,11879,4464,725,10623,8866,11292,12266,1788,0A875,79,79
2017,6,F,11062,637,6051,10578,8668,14908,11292,1789,0A875,79,79
2017,6,F,12963,3157,3212,13505,11562,11292,14747,1790,6031,79,79
2017,6,F,10909,1578,16856,10666,9055,11292,14908,1791,0A875,80,79
2017,6,F,12461,3603,26727,11873,9325,11292,12892,1792,0A875,80,80
2017,6,F,13523,0,0,18690,16280,11278,11292,1793,6460,80,80
2017,6,F,12628,277,0,20267,18071,12953,11292,1794,0A875,81,81
2017,6,F,12784,18223,18816,11779,9493,14771,11292,1795,0A875,81,81
2017,6,F,9842,3553,7161,11295,9497,13930,11292,1796,0A050,81,75
2017,6,F,2780,0,0,9144,7132,11292,11637,1797,6700,81,81
2017,6,F,12112,6730,52506,12797,10648,11292,14771,1798,0A875,81,81
2017,6,F,13293,0,0,16036,14191,11292,11278,1799,6460,81,81
2017,6,F,9579,15791,0,10528,9045,11292,12191,1800,6725,82,79
2017,6,F,8618,1395,0,11205,8812,11292,13930,1801,0A050,82,76
2017,6,F,10664,4577,0,9649,8277,11292,14683,1802,6725,82,82
2017,6,F,13447,455,0,18108,15994,11292,12953,1803,0A875,82,82
2017,6,F,13890,37088,71452,11074,9106,12892,11292,1804,0A875,82,82
2017,6,F,13876,3708,16733,18847,16479,12264,11292,1805,0A875,83,83
2017,6,F,9727,5786,0,5645,4250,11292,10140,1806,6725,83,83
2017,6,F,10912,5342,0,11467,10030,11292,10800,1807,6725,83,83
2017,6,F,10509,19869,0,11120,9585,11292,12339,1808,6725,83,82
2017,6,F,10876,8337,0,10553,8889,10800,11292,1809,6725,83,82
2017,6,F,10491,31623,0,20187,17692,12953,11292,1810,6725,84,79
2017,6,F,11440,13174,0,6689,5217,11292,13871,1811,6725,84,85
2017,6,F,10802,2474,0,7622,6169,13871,11292,1812,6725,84,84
2017,6,F,13559,10507,0,11232,9595,11292,12191,1813,6725,84,82
2017,6,F,10038,25831,0,16477,14799,11292,10821,1814,6725,84,85
2017,6,F,14138,31675,0,15822,13716,10397,11292,1815,6725,85,85
2017,6,F,5933,0,0,7503,5253,14869,11292,1816,6700,85,85
2017,6,F,13156,16135,33889,18739,16083,11292,11618,1817,0A875,86,84
2017,6,F,3831,0,0,5188,3539,11921,14869,1818,6700,86,86
2017,6,F,11518,6941,0,9653,8077,11292,15016,1819,6725,86,85
2017,6,F,3801,0,0,5406,3299,14869,11921,1820,6700,86,86
2017,6,F,11793,26897,0,19567,17827,13204,11292,1821,6725,86,86
2017,6,F,9926,0,0,13094,11154,11292,14771,1822,1006,86,84
2017,6,F,11057,0,0,12038,9940,14771,11292,1823,1006,86,84
2017,6,F,13995,23828,0,17925,16032,11292,13204,1824,6725,86,86
2017,6,F,11708,48139,0,13740,12221,10693,11292,1825,6725,87,86
2017,6,F,3407,0,0,8273,6001,12280,11292,1826,6700,89,89
2017,6,F,11541,24710,0,12352,10763,14831,11292,1827,6725,89,88
2017,6,F,9410,1318,770,14129,10365,11292,12892,1828,0A050,89,88
2017,6,F,3526,0,0,8981,6703,11292,12280,1829,6700,89,89
2017,6,F,13200,43786,0,17204,15411,11292,10821,1830,6725,89,88
2017,6,F,5376,534,15,11678,9603,11298,11921,1831,6820,90,88
2017,6,F,5087,1560,6089,10060,7657,11413,11298,1832,6689,90,86
2017,6,F,5171,639,0,10913,8849,11921,11298,1833,6820,90,88
2017,6,F,9969,1832,584,12691,9784,12892,11292,1834,0A050,90,88
2017,6,F,5630,4,0,9912,8082,11298,11413,1835,6689,90,86
2017,6,F,11998,25628,0,12669,10840,13796,11292,1836,6725,91,91
2017,6,F,5911,0,0,4135,1873,11109,11292,1837,6700,92,90
2017,6,F,13073,3662,40851,14279,11689,14747,11292,1838,0A875,93,93
2017,6,F,12937,888,0,13588,10638,11292,13930,1839,0A050,93,92
2017,6,F,13418,9661,5603,14146,11673,13930,11292,1840,0A050,93,92
2017,6,F,12588,30015,0,14537,12032,14747,11292,1841,6725,95,95
2017,6,F,15853,31990,0,13195,11610,12191,11292,1842,6725,96,96
2017,6,F,12290,18634,0,13881,12072,11292,10693,1843,6725,97,98
2017,6,F,13038,50293,0,15156,12980,11292,14771,1844,6725,97,97
2017,6,F,12813,12117,0,16717,14467,11292,10397,1845,6725,100,99
2017,6,F,7063,0,0,16347,13301,14747,11292,1846,6700,100,100
2017,6,F,15891,10513,61258,26047,22180,11618,11292,1847,0A875,101,101
2017,6,F,7262,0,0,18472,15747,11292,14747,1848,6700,101,101
2017,6,F,4373,0,0,14095,11619,11638,11292,1849,6700,101,100
2017,6,F,13560,2803,29723,16236,13480,11292,14771,1850,0A875,102,102
2017,6,F,13754,25486,0,13160,11527,15016,11292,1851,6725,103,101
2017,6,F,13816,45989,0,15780,14127,12339,11292,1852,6725,103,102
2017,6,F,14717,8100,96308,17901,15044,11292,14747,1853,0A875,104,104
2017,6,F,13849,23249,0,13647,11640,14679,11292,1854,6725,105,105
2017,6,F,13592,8150,0,12506,10558,11292,10423,1855,6725,106,106
2017,6,F,13584,6591,0,16181,14127,11292,14831,1856,6725,108,108
2017,6,F,7633,0,0,10150,7066,11292,14869,1857,6700,108,108
2017,6,F,14803,17680,0,13633,11719,10423,11292,1858,6725,109,109
2017,6,F,6090,0,0,7719,5054,11413,11292,1859,7041,112,112
2017,6,F,6129,0,0,7573,5265,11292,11413,1860,7041,113,113
2017,6,F,14048,15210,0,16729,14503,11292,14893,1861,6725,113,113
2017,6,F,15001,50091,0,16618,14549,13232,11292,1862,6725,115,114
2017,6,F,15815,31358,33174,17179,13709,14771,11292,1863,0A875,116,116
2017,6,F,15625,36110,0,15589,13545,14893,11292,1864,6725,120,120
2017,6,F,14255,0,0,12594,9404,11109,11298,1865,0A050,121,117
2017,6,F,14678,1,0,13118,10210,11298,11109,1866,0A050,121,118
2017,6,F,19851,28560,0,15950,13622,11292,13232,1867,6725,123,121
2017,6,F,16528,36751,0,17821,14744,14771,11292,1868,6725,125,124
2017,6,F,19734,43848,0,28980,26297,10821,11292,1869,6725,129,128
2017,6,F,5618,0,0,5910,2532,11109,11292,1870,6700,129,127
2017,6,F,18031,19354,15182,18290,15176,12266,11292,1871,0A875,130,129
2017,6,F,17542,33389,0,14141,11728,11292,13487,1872,6725,130,130
2017,6,F,17304,4682,0,17658,15410,11292,14679,1873,6725,132,131
2017,6,F,17356,44521,0,15405,12896,13487,11292,1874,6725,132,132
2017,6,F,5616,0,0,6039,2356,11292,11109,1875,6700,137,135
2017,6,F,21180,5492,27574,30778,27351,12264,11292,1876,0A875,137,137
2017,6,F,9952,0,0,19658,15907,12892,11292,1877,6700,138,138
2017,6,F,9644,0,0,20777,16874,11292,12892,1878,6700,138,138
2017,6,F,18123,9744,0,19026,16501,11292,14908,1879,6725,142,141
2017,6,F,18540,18667,0,18061,15598,14908,11292,1880,6725,142,142
2017,6,F,21790,18075,49923,26305,22729,10397,11292,1881,1260,144,142
2017,6,F,18725,92042,0,11740,9051,11292,14869,1882,6725,145,145
2017,6,F,18170,29343,0,18938,16115,11292,13232,1883,6725,145,143
2017,6,F,21215,14547,10815,24814,21350,11292,10397,1884,1260,146,145
2017,6,F,22682,28347,53760,27707,24609,11292,12264,1885,0A875,147,146
2017,6,F,22113,8777,1159,16468,13496,11292,13487,1886,1260,151,149
2017,6,F,22892,27440,12718,18583,14719,13487,11292,1887,1260,151,152
2017,6,F,24270,62523,0,22252,19112,13232,11292,1888,6725,152,150
2017,6,F,18575,35007,0,16417,13469,11292,11259,1889,6725,153,151
2017,6,F,20414,57317,0,12106,9154,14869,11292,1890,6725,158,158
2017,6,F,21532,45317,0,18506,15355,11259,11292,1891,6725,163,159
2017,6,F,21654,12202,11290,22301,18641,11292,12266,1892,0A875,165,164
2017,6,F,23055,142094,0,22444,18811,12892,11292,1893,6725,170,170
2017,6,F,23511,55050,0,24701,20327,11292,12892,1894,6725,173,173
2017,6,F,7698,0,0,8963,5119,10372,11292,1895,6700,176,171
2017,6,F,9173,0,0,8558,4771,11292,10372,1896,6700,178,174
2017,6,F,24267,26103,0,18044,14790,13198,11292,1897,6725,180,180
2017,6,F,30654,10717,119515,37846,32669,11057,11292,1898,0A050,180,180
2017,6,F,30124,4059,34073,33712,28726,11292,11057,1899,0A050,180,178
2017,6,F,24681,22029,0,16515,13269,11292,13198,1900,6725,190,189
2017,6,F,27616,39128,0,21967,17990,11292,14107,1901,6725,211,210
2017,6,F,27878,47129,0,20668,17082,14107,11292,1902,6725,213,213
2017,6,F,28061,36027,0,22073,17909,12889,11292,1903,6725,217,216
2017,6,F,33287,40711,118676,32847,27055,13930,11292,1904,0A875,218,216
2017,6,F,37440,6733,193,26311,20059,11292,11298,1905,0A050,231,227
2017,6,F,34857,66501,52128,32562,26103,11292,13930,1906,0A875,231,227
2017,6,F,31619,28035,0,27096,22502,11292,12889,1907,6725,257,255
2017,6,F,43885,24641,11700,31553,24413,11298,11292,1908,0A050,260,256
